ETH-Ask,ETH-Bid,ETH-Last,BTC-Ask,BTC-Bid,BTC-Last,BCH-Ask,BCH-Bid,BCH-Last,LTC-Ask,LTC-Bid,LTC-Last,BSV-Ask,BSV-Bid,BSV-Last,XMR-Ask,XMR-Bid,XMR-Last
136.23,135.96,135.98,3788.19026617,3780.04484962,3784.31050592,160.25256323,158.65685081,159.39423804,31.32559035,31.00524361,31.31003005,87.72094853,86.56605032,87.13017839,47.59219159,46.93340285,47.30196676
136.14,135.85,135.85,3784.80392431,3777.1067784,3784.31050592,159.67036731,158.65685143,159.39423804,31.32499999,31.00715109,31.31003005,87.72094241,86.56605298,87.13017839,47.36031134,46.9334038,47.30196676
136.19,135.95,135.95,3780.76454654,3777.13244346,3784.31050592,159.67128361,158.49969039,159.39423804,31.32499963,31.01076151,31.31003005,87.54998343,86.56604165,87.13017839,47.44248513,46.93340652,47.30196676
136.11,135.83,136.03,3784.43423418,3777.3404606,3782.38928227,159.53625647,158.49969064,159.39423804,31.32499976,31.02149966,31.01094672,87.47642158,86.56604166,87.13017839,47.44248492,46.93340374,47.30196676
135.56,135.21,135.11,3772.755927,3766.78961247,3769.23734861,159.42274036,158.25803193,158.49969088,31.24082682,30.97425055,30.97425048,87.47642139,86.56604169,87.13017839,47.44247886,46.53990192,46.93340373
136.04,135.71,136.04,3784.19300577,3774.37317646,3784.19300577,159.71071014,158.44694503,158.49969088,31.3255904,30.97750659,30.97425048,87.47642139,86.56604173,87.13017839,47.20565702,46.72398457,46.93340373
135.94999997,135.54,135.94999997,3772.9547469,3767.63734956,3762.6438839,159.38260205,158.25803186,158.49969088,31.27079397,30.94333934,30.97425048,87.25962544,86.56604178,87.47642139,47.18888794,46.72398518,46.93340373
136.01999998,135.88,135.73,3769.48046801,3767.86551599,3776.31330104,159.5080162,158.7,158.49969088,31.2707921,30.94641471,30.97425048,87.21231003,86.56604178,87.47642139,47.14945743,46.72398583,46.93340373
135.87999997,135.59,135.73,3773.93508486,3765.69834039,3773.93508483,159.49314414,158.7,158.7,31.2707899,30.946418,30.97425048,87.14611509,86.56604185,87.47642139,47.12844223,46.72398795,46.72398709
135.22,135.01888,135.48,3761.23642124,3759.77,3760.83666634,159.39575022,157.74684395,157.87563511,31.18309736,30.94327983,30.97425048,87.11987962,86.56604195,87.47642139,47.07885986,46.57699472,46.72398709
135.25,134.91,135.48,3760.39555633,3757.02986964,3760.39555633,159.39567331,157.49722599,157.87563511,31.20140738,30.94327983,30.97425048,87.18769107,86.56604206,87.47642139,47.069259,46.64471896,46.72398709
135.60065788,135.21,135.48,3765.48697665,3756.22754805,3753.01575013,159.19146436,157.757799,157.87563511,31.17061177,30.84098169,30.94327983,87.15948923,86.70000001,87.47642139,47.05276339,46.54284122,46.72398709
135.78,135.51,135.33,3773.00385518,3767.30554414,3772.57808081,160.26893306,158.21469899,157.87563511,31.23999879,30.85389476,31,87.50197155,86.8,87.47642139,47.13678109,46.61799857,46.72398709
135.87,135.6,135.52,3772.57808081,3770.31999137,3772.57808081,159.49961792,158.49962235,157.87563511,31.23999559,30.91437426,31,87.30466973,86.80000001,87.47642139,47.13581597,46.82548251,46.72398709
135.59499998,135.44,135.33,3772.57808081,3771.82811937,3771.82811937,159.79588602,158.50000087,158.5,31.2266657,30.91437797,31,87.31280135,86.73455525,87.47642139,47.07843825,46.82548251,46.72398709
135.75999997,135.54,135.65,3771.41654696,3763.29043941,3763.29043941,159.58607425,158.67050585,158.5,31.09175786,30.86466491,31,87.13021488,86.73455534,87.47642139,47.03935348,46.82548251,46.72398709
135.92663059,135.67,135.67,3777.29430578,3768.35451628,3768.35451623,159.65822585,158.69541805,158.5,31.09175784,30.87520962,30.87049216,87.13021488,86.49857216,87.47642139,47.03935331,46.64075388,46.61799937
136.25000001,136.12000008,136.12000008,3784.19300574,3776.79877716,3775.70332049,160.22164397,158.69542156,158.5,31.23999997,30.98770167,30.87049216,87.31280072,86.49857251,87.47642139,47.35520679,46.64075726,46.61799937
136.13499995,135.81,135.99,3778.69737022,3770.67964331,3770.67964331,159.91893596,158.69542278,158.69542199,31.23999988,31.03475312,30.87049216,87.25194619,86.49857274,87.47642139,47.35520252,46.64076134,46.61799937
136.26,136.13499998,136.13499998,3782.44074304,3775,3775.52474277,160.03929032,158.80617878,158.69542199,31.24,31.03528791,30.87049216,87.19703892,86.49857313,87.47642139,47.15306257,46.66995824,46.61799937
136.075,135.9,136.24999997,3781.96340289,3773.31348051,3781.96340286,159.90322483,158.80617871,158.80617878,31.23999997,31.06937309,31.24,87.19703889,86.49857278,87.47642139,47.0331503,46.66995625,46.61799937
136.45,136.25,136.125,3781.96340283,3776.51,3771.9291527,159.76396571,158.64654055,158.80617878,31.12,31.06937613,31.12,87.19703889,86.49857278,87.47642139,47.10048819,46.66995675,46.61799937
136.80450006,136.47,136.38,3784.19300583,3780.3760009,3779.89770081,160.09779019,158.64654259,158.80617878,31.24,31.11513253,31.12,87.26248401,86.49857295,87.47642139,47.26366906,46.66995758,46.61799937
137.04,136.98,137.32,3791.91532279,3784.51852401,3790.61450275,161.50266041,159.74446116,158.80617878,31.52081354,31.17142728,31.32559053,87.48535883,86.49857456,87.47642139,47.21232426,46.66996143,46.61799937
136.86,136.51,136.75,3790,3780.67073166,3790,161.19252752,160.04034304,161.19253738,31.4974693,31.19913833,31.32559053,87.42044177,86.4985753,87.47642139,47.13884656,46.66996418,46.61799937
137.3,137.02,136.99,3796.20698619,3788.48715258,3796.20698619,161.1347206,159.91380326,161.19249571,31.51476052,31.28101997,31.32559053,87.42044133,86.59505009,87.47642139,47.0216262,46.66996693,46.61799937
137.1,136.75,137.25,3794.99999997,3786.80351878,3795.99729029,161.14819028,159.91380913,161.14821827,31.46289837,31.30731256,31.32559053,87.42044116,86.62534537,87.47642139,47.0216262,46.66996984,46.61799937
136.44,136.14,136.38,3780.50399977,3770.71081036,3775,160.93297036,159.51030247,161.14821827,31.39275038,31.19284412,31.32559053,87.42044075,86.62534558,87.47642139,47.01667707,46.61799923,46.61799937
136.21,135.85204548,136.08,3780.73102936,3778.34536626,3778.34536626,160.18728564,159.52954541,161.14821827,31.3320447,31.19284412,31.19284416,87.42044055,86.62534576,87.47642139,46.97109118,46.61799924,46.61799932
136.71,136.42,137.94309661,3785.60119899,3774.71551605,3774.71551605,160.2313014,159.52954542,161.14821827,31.41434928,31.19331327,31.19284416,87.40774945,86.62534576,87.47642139,46.96866657,46.61799956,46.61799932
136.32,135.97,136.43,3779.97999997,3773.13555985,3774.71551604,160.21931608,159.52954541,161.14821827,31.31664061,31.19284412,31.19284416,87.29643036,86.62534559,87.47642139,46.93598214,46.61799948,46.93598214
136.25,135.98,136.29,3783.50919785,3772.18227001,3780,160.33161516,158.96383114,159.52954541,31.22,31.10940805,31.19284412,87.29642978,86.46591905,87.47642139,46.92867245,46.61799924,46.93598214
136.24,136.04,136.08,3779.8,3772.05838496,3772.05838496,159.9717153,159.2496594,159.52954541,31.33672026,31.12218244,31.22,87.29642958,86.46591905,87.47642139,46.93812225,46.61799946,46.93598214
136.33,136.02,136.24,3781.42312385,3771.25350318,3780,159.79322717,158.45779709,160.36775279,31.33671984,31.10488938,31.22,87.17380861,86.46591888,87.47642139,46.89751197,46.61799924,46.93598214
136.21,135.9,135.9,3780.66208299,3769.87804408,3774.69268021,159.48356009,158.55992567,160.36775279,31.2575063,31.06965374,31.22,87.13763499,86.3964283,87.47642139,46.88286923,46.61799923,46.93598214
136.02,135.85204548,136.02,3778.23516922,3769.15182413,3778.23516922,159.67682304,158.60274023,160.36775279,31.25887025,31.0463262,31.22,87.10715727,86.39642813,87.47642139,46.91145963,46.61799924,46.93598214
136,135.99,136,3778.23516922,3770.98077927,3778.23516919,159.66838641,158.82096914,160.36775279,31.25887017,31.05097057,31.22,87.10715724,86.39642813,87.47642139,46.88535232,46.61799924,46.93598214
136.72,136.42,136.72,3790.15702952,3780.5137826,3784.85913507,160.4847486,159.51054651,159.66838641,31.35309148,31.091928,31.22,87.38904149,86.3964283,87.10715724,46.87346112,46.61800004,46.93598214
136.24,135.92,136.72,3781.88216294,3775,3781.88216294,160.48470202,159.51054649,159.66838641,31.26147898,31.09405222,31.22,87.38904129,86.3964283,87.10715724,47.17567149,46.61800351,46.87346112
136.24,135.9,136.72,3775,3770,3770.97418187,160.44813874,159.5105465,159.66838641,31.26147895,31.09405526,31.22,87.2389919,86.3964283,87.10715724,47.17517573,46.8084791,46.87346112
135.59,135.26,135.13,3775.06986155,3770.87579461,3770.87579461,159.99423112,158.57188769,159.51054642,31.19853399,30.96448463,31.22,87.23899173,86.3964283,87.10715724,47.17517433,46.61799942,46.61799936
135.51,135.15,135.13,3775.56153445,3771.79,3770.87579461,159.88426026,158.79706737,159.51054642,31.14045667,31,31.22,87.23899173,86.3964283,87.10715724,47,46.71878113,46.61799936
135.14,134.81,135.15,3769.99999995,3768.92008889,3771.57640394,159.4632,158.49155125,159.51054642,31.07677332,31,31.22,87.23899173,86.3964283,87.10715724,47,46.79682017,46.61799936
135.40999998,135.13,135.15,3776.02365398,3770,3769.99999995,159.8459476,158.76075371,159.51054642,31.10800892,31,31,87.11137109,86.3964283,87.10715724,47,46.79682077,46.61799936
135.38999999,135.02,135.39,3776.02365398,3771.23076733,3771.23076733,159.73180242,158.76075374,159.51054642,31.2187819,30.91286584,31.15,87.1113711,86.3964283,87.10715724,47,46.82806589,46.61799936
135.61999999,135.41,135.39,3782.32782867,3771.00443762,3782.32782873,159.94672665,158.81177346,159.51054642,31.21735942,30.94662678,31.15,87.1113711,86.3964283,87.10715724,47,46.88758652,46.61799936
135.63,135.44,135.63,3786.87942286,3776.67912138,3788.01955216,160.09028177,159.00321076,159.51054642,31.25378754,30.99281974,31.15,87.1113711,86.3964283,87.10715724,47,46.87343544,46.61799936
135.92999999,135.58,135.58,3788.14968635,3778.44037146,3776.67912138,159.99996272,159.12106452,159.99997419,31.26147882,31.05454765,31.15,87.35459168,86.3964283,87.10715724,47.17517544,46.94712718,47
135.77999999,135.49,135.58,3788.14968635,3777.91169656,3778.44037146,159.99994721,159.12106452,159.99994721,31.26147882,31.05455442,31.26147882,87.28887024,86.3964283,87.10715724,47.17517544,46.94712765,47
135.57999998,135.23,135.79999999,3784.31693924,3772.9875932,3769.99999995,159.73699988,158.25855614,159.99994721,31.26099993,30.94447293,31.26147882,87.28887024,86.39642847,87.10715724,47.17517544,46.87343565,47
135.72,135.45000002,135.79999999,3782.96747202,3775.28947918,3776.29107153,159.5530144,158.54593546,159.99994721,31.22869837,31.00326085,31.26147882,87.24941061,86.39642847,87.10715724,47.17517535,46.87343565,47
135.93999999,135.65,135.79999999,3782.96747208,3780,3780,159.5530143,158.54593612,159.99994721,31.26147903,31.00712443,31.26147882,87.13750432,86.3964283,87.1375042,47.17517544,46.8734358,47
135.58,135.26,135.61,3782.96747205,3775.99350783,3780,159.47679287,158.54593833,159.99994721,31.26147898,31.0314747,31.26147882,87.13750431,86.3964283,87.1375042,47.17517544,46.90432956,47
135.94999999,135.59,135.87,3792.56267406,3784.79369191,3786.84479482,159.7198119,158.54593949,159.99994721,31.2,31.04747851,31.2,87.46967039,86.39642837,87.1375042,47.17517544,46.90432956,47
135.95,135.59,136.02,3796.95978107,3786.84479482,3797.99400185,159.95758046,158.75595168,159.95758047,31.2,31.11004813,31.2,87.46967034,86.39642857,87.1375042,47.17517544,46.90433093,47
136.12,135.78,136.12,3801.31199997,3791.90000004,3791.54042006,159.99998286,159.12762861,159.95758047,31.39247414,31.18783776,31.26147906,87.4696704,86.39642857,87.1375042,47.36854061,47.17517544,47.17517544
136.01,135.67,135.67,3799.87653614,3790,3798.52456828,159.99991524,158.94476012,159.95758047,31.35983645,31.15157838,31.26147906,87.46967043,86.46677516,87.1375042,47.57076901,47.17517544,47.33860307
135.42,135.32,135.42,3792.80413383,3782.88227386,3786.84,159.78006572,158.86089468,159.54476012,31.29395724,31.08410462,31.26147906,87.39396462,86.46677516,87.1375042,47.43646974,46.96797419,47.17517544
136.1,135.69,135.69,3790,3789.04574005,3789.04574005,160,159.42418359,159.15769888,31.31754241,31.13725001,31.26147906,87.39065591,86.46677534,87.21406619,47.01006232,46.93154941,47.01006232
136.19,135.89,135.69,3789.99999997,3785.58033712,3785.64452926,160.48483184,159.87067963,160.48483184,31.3420159,31.15336981,31.26147906,87.2729855,86.46677534,87.21406619,47.43646296,46.93154941,47.01006232
136.06,135.75,135.74,3789.99999994,3782.49151144,3785.64452926,160.34730602,159.36013304,160.48483184,31.33568077,31.11046583,31.33568087,87.23789813,86.46677534,87.21406619,47.34298769,46.93154958,47.36415444
136.06,135.65,135.39,3784.28454487,3775.46130568,3789.99999997,160.18269324,159.09454597,159.36013303,31.28220592,31.06684609,31.33568087,87.09064037,86.46677524,87.21406619,47.27090426,46.81539217,47.36415444
136.06,136.05,135.39,3784.2845449,3783.25954525,3784.2845449,159.68447657,158.78286733,159.36013303,31.32360773,31.10263143,31.46034693,87.0628284,86.46677524,87.21406619,47.24814675,46.81539363,47.36415444
135.86,135.48,136.05,3784.28454478,3775.80063004,3787,159.64124858,158.78286766,159.36013303,31.32360767,31.12121989,31.46034693,87.0628284,86.46677524,87.21406619,47.30688662,46.86986285,46.86986285
135.87,135.54,135.54,3783.11308604,3774.4714593,3783.11308604,159.8971456,159.27,159.27,31.3236077,31.12663745,31.46034693,87.0628283,86.46677525,87.21406619,47.18290255,46.86986306,46.86986285
135.73,135.43,135.54,3782.35479918,3771.0313273,3774.4714593,159.70854329,158.65680519,159.5,31.3236077,31.12701027,31.46034693,87.0628283,86.46677525,87.21406619,47.16615677,46.83294122,46.86986285
135.87,135.78,135.54,3778.98306874,3775.51647173,3778.98306874,159.90979422,158.65680549,159.5,31.32360773,31.12757413,31.46034693,86.46677525,86.46677524,86.46677525,47.05601652,46.62601178,46.86986285
136.31,135.96,136.38,3780,3779.13506673,3780,159.85487281,158.65680556,159.5,31.3236077,31.17810076,31.46034693,86.46677525,86.46677524,86.46677525,47.05601648,46.67538689,47.05601652
136.53,136.27000001,136.3,3788.99999997,3780.99549636,3789,160.15109892,158.71427477,159.78080619,31.36899699,31.19361449,31.32360773,87.31334405,86.46677541,86.46677525,47.10430843,46.7003413,47.05601652
136.11,135.8,136.3,3786.43920012,3776.81,3788.07106234,159.80877643,158.7143055,159.78080619,31.36899694,31.14065083,31.32360773,87.28719859,86.46677541,86.46677525,46.99674544,46.61799924,47.05601652
136.39,136.07,136.3,3789.36960848,3781.11676088,3781.11676088,159.99281253,159.01704511,159.78080619,31.36899699,31.18413036,31.32360773,87.28719861,86.46677541,86.46677525,46.99674541,46.61799947,47.05601652
136.39,136.08,136.3,3789.99999994,3781.68169269,3781.11676088,160.11767379,159.02201684,159.78080619,31.36899699,31.17262356,31.32360773,87.3624731,86.46677541,86.46677525,47.11368222,46.69016414,47.05601652
136.88,136.59,136.67,3794.75090657,3790.00000005,3794.7509066,160.24267937,159.1051576,159.78080619,31.50306764,31.24434485,31.17307362,87.41944219,86.46920722,86.46677525,47.2159815,46.76307593,47.05601652
136.83,136.47,136.47,3794.53580074,3785.00000015,3790,159.27,158.98041821,159.27,31.43052218,31.22631806,31.22181246,87.53616401,86.46920784,86.46677525,47.27495873,46.91403601,47.27495873
136.75,136.35,136.47,3788.25996863,3781.11676088,3789.42744318,159.69495321,158.63119922,159.5,31.43052162,31.18716565,31.18716557,87.33443334,86.46920784,86.46677525,47.27495873,47.2749587,47.2749587
136.95,136.62,136.83,3794.75090655,3786.40363848,3792.65574418,160.57269628,159.30576717,159.5,31.49775348,31.21715131,31.21715117,87.53616405,86.49312455,86.46677525,47.48950739,46.986132,47.48950808
136.76,136.42,136.83,3793.66587623,3786.40363863,3795.62331428,160.57269587,159.57472606,159.5,31.45150948,31.21715178,31.21715178,87,86.5545071,86.46677525,47.51691716,46.98642604,47.48950808
137,136.69,136.77,3797.36480534,3786.40363875,3797.36480534,160.57269529,159.72640418,159.5,31.46666022,31.23649671,31.21715178,87,86.5545071,86.46677525,47.48350217,47.01573125,47.48950808
138.83848031,138.53,137.96,3802.60715622,3792.93137062,3791.96185697,161.01097275,159.59861567,160.57269628,31.60686059,31.3375618,31.52000895,87.53616399,86.55450738,87,47.53017468,47.01573435,47.48950808
135.54,135.29,135.86,3766.53346773,3757.45000001,3760.98512424,160.23220714,158.12563863,160.57269628,31.38545399,30.91270341,31.21715178,87.53616399,86.4260582,87,47.35616662,46.67630314,47.48950808
136.15,135.80000003,136.66,3789.01194046,3779.36703867,3785.15867149,161.13705661,158.80700669,160,31.30525684,30.95249879,30.91270332,87.53616404,86.57405638,86.4260582,47.50896232,46.61800267,47.48950808
135.80999999,135.8,135.80999999,3786.83076979,3772.80450448,3767.81509537,160.03626935,158.07365115,160,31.30413314,30.94101436,31.30515326,87.53616402,86.52040132,86.4260582,47.53017221,46.75672765,47.48950808
135.80999999,135.55,135.8008632,3778.82006981,3769.01418301,3769.41201411,160.03626912,158.72794934,160,31.20789743,30.91733918,31.30515326,87.53616402,86.52040157,86.4260582,47.53016855,46.75673085,47.48950808
136.4,136.02000003,135.93000003,3785.24018191,3778.17728299,3776.57527119,160.5767051,158.98052292,160,31.53485624,31.211967,31.20789747,87.53616398,86.52040174,86.4260582,47.53016506,46.93430611,47.48950808
136.16,135.85,135.93000003,3785.24018194,3777.52955371,3779.72925377,160.23365181,159.27000572,160,31.43933581,31.16787509,31.20789747,87.5361639,86.52040174,86.4260582,47.29028372,46.82761578,47.48950808
136.67,136.31,136.45,3799.62360767,3784.69199339,3792.59626164,160.65120949,159.27012307,160,31.53334998,31.22933836,31.20789747,87.5361639,86.52040174,86.4260582,47.45810643,46.82761756,47.48950808
136.45999997,136.14,136.14,3794.82683262,3781.14180901,3794.48174527,160.39340972,159.27025163,160,31.48678896,31.22936381,31.20789747,87.5361639,86.52040174,86.4260582,47.25325037,46.82761582,47.48950808
136.52,136.24,137.36000002,3790,3782.67986138,3790,160.70280974,159.27036677,159.27030182,31.59058146,31.24700564,31.20789747,87.5361639,86.52040174,86.4260582,47.25325037,46.77123926,47.48950808
136.50999997,136.19,136.38,3796.49705533,3785.59871718,3798.61085211,160.52809018,159.34214693,159.27030182,31.45206791,31.24232077,31.20789747,87.53616383,86.52040174,86.4260582,47.27379214,46.80880972,47.48950808
136.54999998,136.2,136.38,3796.83063624,3785.46382718,3798.61085211,160.43727366,159.18657948,159.27030182,31.59056913,31.24978041,31.20789747,87.36847335,86.52040174,86.4260582,47.36304451,46.80881074,47.48950808
136.55,136.22,136.38,3795.75087963,3784.4917406,3795.75087966,160.53983142,159.18667842,159.27030182,31.56545975,31.2995635,31.20789747,87.51870631,86.52040174,86.4260582,47.45510036,46.80881325,47.48950808
136.35999998,136.02,136.76999998,3791.47050916,3780.1197471,3795.75087966,160.84717899,159.38227151,159.27030182,31.51165654,31.21586242,31.56249964,87.51870627,86.52040174,86.4260582,47.4550986,46.80881793,47.48950808
136.41999997,136.08,136.76999998,3790.64642117,3780.09838034,3780.11974713,160.79632033,159.61662734,159.27030182,31.22568634,31.11120925,31.20789764,87.51870627,86.52040174,86.4260582,47.51387538,46.80882253,47.48950808
136.66,136.34,136.66,3791.4705091,3784,3780.11974713,160.97693913,159.72311585,159.27030182,31.36151541,31.11120937,31.31921156,87.51870627,86.52040174,86.4260582,47.44931862,46.8088284,47.48950808
136.70999997,136.4,136.4,3791.4705091,3784,3784,160.97693737,159.83641982,159.27030182,31.317868,31.11121172,31.31921156,86.98111112,86.58590765,86.98111112,47.44931527,46.80883426,47.48950808
136.73,136.43,136.73999995,3791.47050919,3784.00000006,3791.4705091,160.97693508,159.8364203,159.27030182,31.29595149,31.11121242,31.31921156,86.98111112,86.62063219,86.98111112,47.44931204,46.80884033,47.48950808
137.28,136.9,136.82,3799.35888597,3787.98450789,3792.95,161.06768119,160.2,159.27030182,31.26769897,31.11120932,31.31921156,87.53616405,86.68657245,86.98111112,47.41859705,46.808846,47.48950808
137.43,137.08,137.58,3803.00848445,3791.62318035,3791.62318035,160.68117877,159.34866679,160.2,31.51072926,31.11183256,31.31921156,88.6055523,86.68657363,87.53616405,47.63330061,46.8088518,47.53017468
137.33,137.01,137.58,3800.67253115,3790.82082073,3791.62318035,160.67971936,159.38592539,160.2,31.50719502,31.12565473,31.31921156,88.4320269,86.68657502,87.53616405,47.51425938,46.90611064,47.53017468
137.41,137.09,136.99,3804.28362697,3792.89450539,3792.89450539,160.67971939,159.39248223,160.2,31.49965907,31.17983788,31.16733541,87.93983704,86.68657592,87.53616405,47.48954325,46.97633752,46.93567238
136.97499997,136.77,137.06,3798.83864962,3790.55942527,3801.06833814,160.5456858,159.30868561,160.2,31.43392844,31.18105193,31.16733541,88.03349382,86.68657899,87.53616405,47.57488321,47.02278808,46.93567238
137.07,136.72,136.44,3785.83,3781.81848365,3779.17767537,159.98456061,158.10027384,160.2,31.33776497,31.05299539,31.43392842,88.03349366,86.68657544,87.53616405,47.68603396,47.02278829,46.93567238
136.88,136.58,136.56,3792.9719582,3781.61670107,3792.42047424,159.94427821,158.39493737,160.2,31.33652491,31.04732483,31.43392842,87.92125285,86.68657569,87.53616405,47.46888463,47.09251761,46.93567238
137.04,136.68,136.72999998,3792.38380988,3783.589217,3776.35659975,159.74764258,158.39493755,160.2,31.26995435,31.04732504,31.43392842,87.90754883,86.8546494,87.53616405,47.48736188,47.09251779,46.93567238
137.2,136.86,136.83,3794.42970466,3783.07008338,3785.91975216,159.74758031,158.73740308,160.2,31.26995412,31.01147518,31.26995435,87.90754872,86.85464948,87.53616405,47.51305867,47.09251971,46.93567238
137.12,136.91,137.05,3796.06738533,3784.70286128,3785.91975216,159.82927074,158.73740312,160.2,31.37216121,31.02028816,31.26995435,88.27635761,86.85465192,87.53616405,47.51305847,47.0925208,46.93567238
136.96,136.61000001,136.96,3791.69823433,3780.34679043,3786.54404911,159.87035758,158.73740304,159.84038237,31.31110344,31.02669058,31.26995435,88.27635757,87.34805156,87.53616405,47.61949703,47.09252108,46.93567238
136.84999997,136.61000001,136.96,3794.06859268,3782.71005255,3782.71005255,159.42800395,158.73740304,159.42800398,31.414565,31.20000005,31.26995435,88.27635757,87.34805156,87.53616405,47.5864011,47.09252156,46.93567238
136.91,136.75,136.96,3799.22999918,3790,3787.85600703,159.67735832,158.73740315,159.42800398,31.44603429,31.22467024,31.26995435,88.27635757,87.53675765,87.53616405,47.66270969,47.25620135,46.93567238
137.29248901,136.61000002,136.91,3806.07056514,3794.6760939,3806.63632292,159.79003409,158.7374031,159.96897166,31.53247765,31.2251771,31.5,88.27635759,87.53675765,87.53616405,47.59439202,47.22063082,46.93567238
137.00536874,136.61000001,136.91,3801.10610201,3791.84206287,3806.07,159.77892722,158.8359,158.73740313,31.39398718,31.20008006,31.5,88.27635759,87.53675765,87.53675765,47.50678068,47.08259011,46.93567238
137.11050361,136.61000001,136.80768437,3801.15636655,3791.84206287,3791.84206287,159.72703103,158.83590003,158.83590004,31.3939871,31.14119462,31.5,88.23133151,87.53675765,87.53675765,47.48851445,47.0825901,46.93567238
137.18091748,136.61000001,136.61000001,3796.18794439,3791.84206287,3791.84206287,159.727031,158.74461335,158.83590004,31.3880164,31.14227194,31.5,88.04739603,86.85465375,87.53675765,47.40498793,47.04246672,46.93567238
137.18091748,136.61000001,136.61000001,3796.18794439,3791.84206287,3791.84206287,159.57274086,158.73740315,158.83590004,31.38801638,31.14232431,31.5,88.04739599,86.85465375,87.53675765,47.40498793,47.0424667,46.93567238
137.18091748,136.61000001,136.61000001,3796.18794439,3791.84206287,3791.84206287,159.57274086,158.73740307,159.57274086,31.38801638,31.14414924,31.5,88.04739599,86.94914676,87.53675765,47.40498793,47.0424667,46.93567238
137.26535897,136.61000011,137,3804.21651434,3792.82759368,3809.76635627,159.6769481,158.73740314,159.57274086,31.38833576,31.15071708,31.38801638,88.04739599,86.94914676,87.53675765,47.43113731,47.04246676,46.93567238
137.32608044,136.61000023,136.93767953,3805.85066772,3794.45685479,3804.34826678,159.89635292,159.17805235,159.57274086,31.38833573,31.16694886,31.38801638,88.04739598,87.01385475,87.53675765,47.40086234,47.04246676,46.93567238
137.32608041,136.68499028,136.93767953,3800,3795.87115452,3794.45685479,160.025999,159.17805241,159.57274086,31.38611076,31.16769764,31.38801638,87.93780964,87.01385475,87.53675765,47.40086234,47.04246676,46.93567238
137.23124601,136.61000001,136.93767953,3799.68211243,3788.30676671,3799.68211244,160.1543161,159.17805241,159.57274086,31.38611076,31.14412808,31.38801638,87.93780964,87.01385475,87.53675765,47.39055575,47.04246673,46.93567238
137.57119657,136.68499034,137.12809345,3790,3788.95475201,3790.3374592,160.36307993,159.21710776,159.57274086,31.31773622,31.1102938,31.36253657,87.93780964,87.01385475,87.53675765,47.45096476,47.04246682,46.93567238
137.51229626,136.69326606,137.12809345,3800.47495748,3789.09723815,3790,160.36307729,159.21710777,159.57274086,31.30717448,31.11029376,31.4826293,87.91563465,87.01385475,87.53675765,47.40609672,47.04246673,46.93567238
137.4575471,136.61000004,136.61000004,3794.71260325,3783.36533288,3787.14160236,160.14136652,159.17805238,159.57274086,31.2483507,31.06049607,31.4826293,87.91563465,87.01385475,87.53675765,47.33366085,47.04246673,46.93567238
137.15527195,136.61000001,136.88510786,3797.62915411,3786.25995448,3786.25995448,160.26579951,159.17805238,160.26,31.36959101,31.09637479,31.4826293,87.86300822,87.0636983,87.53675765,47.38942336,47.04246673,46.93567238
137.46144593,136.65510726,136.88510786,3803.14195947,3791.93190331,3791.93190331,160.05934553,159.14618181,159.17805235,31.36920314,31.10443502,31.4826293,87.85999995,87.0636985,87.86,47.44375262,47.04246679,46.93567238
137.86308652,136.81564754,137.69846339,3806.21366589,3798.63336949,3801.27769242,160.67970856,159.17805238,160.05935078,31.55615278,31.13044379,31.4826293,87.93780963,87.06369835,87.86,47.66013351,47.04246823,46.93567238
137.82322226,137.06693429,137.25861998,3805.28894558,3798.35446282,3805.28894558,160.42587872,159.4695029,160.05935078,31.55107217,31.13378443,31.4826293,87.9378096,87.11790987,87.86,47.66608865,47.24604231,46.93567238
137.60761703,137.15683728,137.53579444,3805.52066844,3794.12784345,3795,160.56930733,159.53696218,160.05935078,31.42257456,31.19487369,31.4826293,87.9319733,87.11790987,87.86,47.69070859,47.24604338,46.93567238
137.83899989,136.83440541,136.79456136,3796.21777079,3787.32594426,3784.10316019,160.67971939,160.05900008,160.05935078,31.47742676,31.19322393,31.19318122,87.79999987,87.01385458,87.01385458,47.51877736,47.08733395,46.93567238
138.03378372,137.19985203,137.56155919,3791.681249,3789.69485877,3791.681249,160.74170433,160.059,161.23449099,31.51465656,31.20570072,31.23210453,87,86.69622313,87,47.58632105,47.12913459,46.93567238
138.15999999,137.82,138.10445897,3800.53907759,3793.74941225,3799.46600547,161.16722876,160.21018199,161.16722905,31.52278273,31.23425871,31.23210453,87,86.69622313,87,47.58428968,47.15940423,46.93567238
137.95,137.72,137.99999997,3799.01886196,3791.98753463,3799.3717794,160.6829455,160.059,161.16722905,31.51283709,31.29047837,31.23210453,87,86.69622313,87,47.58428964,47.21349753,46.93567238
137.64,137.31000003,137.59,3794.0072328,3786.76696432,3794.84050992,160.4053959,159.17805265,159.33070972,31.51283583,31.29047839,31.23210453,87,86.69622312,87,47.53290227,47.11557593,46.93567238
137.53999993,137.17,137.17,3793.19976747,3785.66154971,3794.84040992,159.89268627,158.5461643,159.17805235,31.48609988,31.29047837,31.23210453,87,86.63087375,87,47.53290053,47.11557737,46.93567238
136.99,136.69,137.17,3790.17761926,3783.01744093,3790.17761926,159.8132547,158.54616441,159.17805235,31.43656451,31.29047837,31.23210453,86.99999993,86.63087374,87,47.53290011,47.07965246,46.93567238
